"start","end","winner","forfeit","ID","fid1","score1","atk1","resp1","pts1","cache1","rb1","ra1","membs1","fid2","score2","atk2","resp2","pts2","cache2","rb2","ra2","membs2","win1","win2","rew1","rew2"
1683302400,1683523972,34623,0,5719,"15930",1069,174,2767,41541500,1.025e+09,"Platinum II","Platinum I",24,"34623",4728,954,4929,74028500,1.945e+09,"Platinum III","Platinum III",16,FALSE,TRUE,0,2019028500
1683399600,1683459477,44865,0,5720,"37595",6341,873,3604,54099500,1.36e+09,"Silver II","Silver I",85,"44865",15743,2179,10342,155291500,3.975e+09,"Silver I","Silver III",87,FALSE,TRUE,0,4130291500
1683219600,1683270906,21526,0,5721,"13502",3471,436,4827,72481500,1.725e+09,"Platinum I","Platinum",84,"21526",18371,1627,13290,199563000,5.195e+09,"Gold II","Platinum I",99,FALSE,TRUE,0,5394563000
1683298800,1683513849,48624,0,5722,"48624",5198,1025,5942,89225500,2.35e+09,"Gold","Gold I",30,"49070",1803,357,2748,41268500,8.75e+08,"Gold I","Gold",29,TRUE,FALSE,2439225500,0
1683234000,1683648939,49594,0,5723,"46088",1890,586,1080,16198000,3.2e+08,"Bronze I","Bronze",20,"49594",2150,456,861,0,0,"Unranked","Bronze I",12,FALSE,TRUE,0,0
1683302400,1683435656,48173,0,5724,"48173",3971,846,3766,56556500,1.51e+09,"Silver I","Silver II",22,"49309",604,111,831,0,0,"Silver II","Silver I",20,TRUE,FALSE,1566556500,0
1683216000,1683579655,49096,0,5725,"49096",1399,653,1648,0,6.5e+08,"Bronze","Bronze I",11,"49766",777,186,694,0,0,"Unranked","Unranked",14,TRUE,FALSE,6.5e+08,0
1683399600,1683464066,15120,0,5726,"10296",3016,360,4609,69205500,1.695e+09,"Gold I","Gold",92,"15120",14227,1609,4974,74665500,1.96e+09,"Bronze III","Silver III",89,FALSE,TRUE,0,2034665500
1683396000,1683629021,10850,0,5727,"10850",8287,1638,3326,49959000,1.265e+09,"Silver III","Gold I",30,"37426",5158,877,2372,35626500,9.85e+08,"Silver II","Silver I",38,TRUE,FALSE,1314959000,0
1683306000,1683345903,26885,0,5728,"26885",6504,864,5503,82628000,2.055e+09,"Silver III","Gold I",45,"41066",456,111,1361,20429500,5e+08,"Silver III","Silver II",46,TRUE,FALSE,2137628000,0
1683396000,1683697759,49167,0,5729,"48835",1666,562,1149,17244500,4.45e+08,"Silver I","Silver",18,"49167",3106,666,4099,0,1.565e+09,"Silver","Silver I",13,FALSE,TRUE,0,1.565e+09
1683403200,1683514855,11062,0,5730,"11062",7661,1263,1717,25798500,6.25e+08,"Unranked","Bronze I",42,"40951",2595,616,1540,23114000,5.95e+08,"Bronze","Bronze",52,TRUE,FALSE,650798500,0
1683234000,1683397562,49617,0,5731,"49616",303,76,299,0,0,"Unranked","Unranked",14,"49617",2565,700,1468,0,0,"Bronze","Bronze I",15,FALSE,TRUE,0,0
1683320400,1683418825,46127,0,5732,"46127",4114,681,2851,42815500,1e+09,"Silver I","Silver II",25,"46666",81,15,710,10647000,0,"Silver","Bronze III",21,TRUE,FALSE,1042815500,0
1683230400,1683279932,9357,0,5733,"9357",11587,1028,13710,205842000,5.31e+09,"Platinum II","Platinum III",59,"20554",1487,195,2221,33351500,8.2e+08,"Platinum II","Platinum I",45,TRUE,FALSE,5515842000,0
1683316800,1683477747,40880,0,5734,"40880",4612,853,2695,40449500,1e+09,"Silver I","Silver II",27,"43472",738,187,1415,0,0,"Silver","Bronze III",33,TRUE,FALSE,1040449500,0
1683226800,1683284709,11428,0,5735,"11428",13916,2214,7366,110610500,2.78e+09,"Gold II","Platinum I",61,"41929",3614,381,5039,75666500,1.985e+09,"Platinum III","Platinum II",55,TRUE,FALSE,2890610500,0
1683302400,1683319277,937,0,5736,"937",16279,2208,17790,267130500,6.975e+09,"Platinum","Platinum I",84,"40992",3173,282,6289,94412500,2.26e+09,"Platinum","Gold III",78,TRUE,FALSE,7242130500,0
1683378000,1683452428,42435,0,5737,"42435",8144,1246,6391,95959500,2.405e+09,"Gold","Gold I",42,"44762",1738,309,1818,27300000,7.75e+08,"Gold","Silver III",38,TRUE,FALSE,2500959500,0
1683223200,1683446213,45465,0,5738,"9455",1248,217,1687,25343500,6.25e+08,"Platinum III","Platinum II",23,"45465",4912,558,7895,118527500,2.93e+09,"Platinum III","Platinum III",24,FALSE,TRUE,0,3048527500
1683313200,1683615699,42832,0,5739,"42832",2267,487,2517,37810500,1.06e+09,"Silver I","Silver III",12,"42872",941,181,1137,17062500,0,"Silver III","Silver II",15,TRUE,FALSE,1097810500,0
1683381600,1683403685,18736,0,5740,"18736",20099,1861,19017,285558000,7.45e+09,"Diamond I","Diamond II",91,"42125",2492,209,7311,109791500,2.765e+09,"Diamond","Platinum III",97,TRUE,FALSE,7735558000,0
1683201600,1683289000,9356,0,5741,"9356",23679,2683,16737,251296500,6.545e+09,"Gold I","Gold II",99,"39788",11897,1509,4940,74165000,1.895e+09,"Gold I","Gold",75,TRUE,FALSE,6796296500,0
1683324000,1683519935,11782,0,5742,"11782",5110,885,4276,64200500,1.69e+09,"Silver II","Silver III",30,"38675",1933,332,921,13832000,0,"Silver I","Silver I",23,TRUE,FALSE,1754200500,0
1683223200,1683421255,49488,0,5743,"48097",842,178,901,0,3.2e+08,"Bronze I","Bronze",25,"49488",3299,966,1935,0,6.8e+08,"Bronze I","Bronze II",15,FALSE,TRUE,0,6.8e+08
1683302400,1683551537,43836,0,5744,"43836",4259,941,2850,42815500,1.07e+09,"Silver","Silver I",24,"48673",1974,499,677,10146500,0,"Bronze","Bronze",15,TRUE,FALSE,1112815500,0
1683396000,1683544669,49319,0,5745,"49017",865,192,553,0,1.8e+08,"Bronze III","Bronze III",28,"49319",3992,987,2478,0,9.45e+08,"Bronze II","Bronze III",20,FALSE,TRUE,0,9.45e+08
1683403200,1683419861,8151,0,5746,"8151",17614,1384,17091,256620000,6.79e+09,"Platinum II","Platinum III",97,"14078",3008,290,1305,19610500,5e+08,"Bronze III","Bronze III",96,TRUE,FALSE,7046620000,0
1683212400,1683246382,21665,0,5747,"16053",2591,379,2994,44954000,1.125e+09,"Platinum II","Platinum I",59,"21665",14594,1631,12930,194148500,5.065e+09,"Platinum III","Diamond I",75,FALSE,TRUE,0,5259148500
1683399600,1683447406,2736,0,5748,"2736",28599,2268,22136,332377500,8.52e+09,"Diamond II","Diamond III",99,"9100",10699,891,11081,166393500,4.38e+09,"Diamond I","Diamond",80,TRUE,FALSE,8852377500,0
1683385200,1683616418,8836,0,5749,"8836",18434,2231,10006,150241000,3.835e+09,"Platinum II","Platinum III",55,"9201",12769,1039,5757,86450000,2.28e+09,"Platinum I","Platinum",50,TRUE,FALSE,3985241000,0
1683313200,1683439256,16696,0,5750,"16696",4976,833,2857,42906500,1e+09,"Silver I","Silver II",29,"44746",1001,244,884,13286000,0,"Silver I","Silver",21,TRUE,FALSE,1042906500,0
1683230400,1683367996,10184,0,5751,"10184",5809,584,5447,81809000,2.165e+09,"Platinum II","Platinum III",17,"20659",1556,160,1709,25662000,6.25e+08,"Platinum III","Platinum II",13,TRUE,FALSE,2246809000,0
1683295200,1683333288,7282,0,5752,"7282",13076,1230,10735,161206500,4.145e+09,"Platinum I","Platinum II",60,"12645",2874,437,3725,55919500,1.39e+09,"Platinum I","Platinum",43,TRUE,FALSE,4306206500,0
1683223200,1683248306,13307,0,5753,"13307",8125,992,2687,40358500,8.75e+08,"Unranked","Bronze III",61,"14633",208,59,1186,17790500,4.15e+08,"Silver I","Silver",69,TRUE,FALSE,915358500,0
1683280800,1683575008,45277,0,5754,"45277",2032,608,1586,23796500,5.55e+08,"Bronze","Bronze I",11,"49763",856,232,662,0,0,"Unranked","Unranked",14,TRUE,FALSE,578796500,0
1683205200,1683253735,28349,0,5755,"9405",1725,339,2735,41086500,1e+09,"Platinum I","Platinum",32,"28349",8833,989,6806,102193000,2.625e+09,"Platinum II","Platinum III",34,FALSE,TRUE,0,2727193000
1683316800,1683655372,48633,0,5756,"47924",752,270,942,14150500,2.35e+08,"Bronze II","Bronze I",27,"48633",1825,466,2169,0,7.35e+08,"Bronze I","Bronze II",17,FALSE,TRUE,0,7.35e+08
1683216000,1683244594,22887,0,5757,"22887",7224,867,6264,94048500,2.375e+09,"Gold II","Gold III",40,"36660",1024,261,1163,17472000,4.15e+08,"Gold III","Gold III",36,TRUE,FALSE,2469048500,0
1683320400,1683712855,48650,0,5758,"48650",3082,558,2002,0,6.8e+08,"Bronze I","Bronze II",20,"49431",2629,466,923,0,0,"Bronze I","Bronze",14,TRUE,FALSE,6.8e+08,0
1683396000,1683422132,9305,0,5759,"8400",850,181,1681,25252500,6.25e+08,"Gold II","Gold II",60,"9305",11059,706,13542,203339500,5.265e+09,"Gold III","Platinum I",81,FALSE,TRUE,0,5468339500
1683208800,1683439286,49636,0,5760,"48568",595,126,428,0,1.8e+08,"Bronze II","Bronze II",15,"49636",2308,727,1686,0,5.55e+08,"Bronze III","Silver I",13,FALSE,TRUE,0,5.55e+08
1683298800,1683594208,8124,0,5761,"8124",5720,777,2778,41723500,9.7e+08,"Silver III","Gold I",22,"47314",3874,947,2116,31759000,7.65e+08,"Gold","Silver III",22,TRUE,FALSE,1011723500,0
1683226800,1683270390,8509,0,5762,"2095",2473,258,2547,38265500,9.45e+08,"Platinum II","Platinum I",40,"8509",11278,976,9632,144644500,3.705e+09,"Platinum II","Platinum III",48,FALSE,TRUE,0,3849644500
1683288000,1683471684,47893,0,5763,"47893",6875,1199,4089,61379500,1.515e+09,"Silver I","Silver II",26,"48640",3778,718,1188,0,0,"Silver I","Silver",25,TRUE,FALSE,1576379500,0
1683378000,1683630055,49623,0,5764,"49147",1001,242,1348,20247500,4.45e+08,"Silver III","Silver II",19,"49623",2976,977,2138,0,8.6e+08,"Silver I","Silver II",11,FALSE,TRUE,0,8.6e+08
1683388800,1683654293,39863,0,5765,"39863",2392,872,1839,0,6.8e+08,"Bronze","Bronze I",18,"49583",792,202,911,0,0,"Bronze","Bronze",20,TRUE,FALSE,6.8e+08,0
1683396000,1683464763,12893,0,5766,"1149",3678,424,5677,85221500,2.265e+09,"Platinum I","Platinum",77,"12893",15880,2408,12310,184821000,4.78e+09,"Platinum I","Platinum II",68,FALSE,TRUE,0,4964821000
1683201600,1683232567,8520,0,5767,"8520",20452,2104,23260,349258000,9.215e+09,"Diamond II","Diamond III",88,"36134",4145,348,8826,132541500,3.305e+09,"Diamond I","Diamond",82,TRUE,FALSE,9564258000,0
1683388800,1683584238,49637,0,5768,"49637",2751,732,1310,0,4.15e+08,"Unranked","Bronze I",14,"49699",1093,317,547,0,0,"Unranked","Unranked",15,TRUE,FALSE,4.15e+08,0
1683324000,1683547515,47863,0,5769,"47863",4192,974,2021,30348500,7.65e+08,"Silver I","Silver II",14,"49122",1813,356,1830,27482000,6.5e+08,"Silver I","Silver",21,TRUE,FALSE,795348500,0
1683226800,1683540056,49666,0,5770,"48170",811,303,579,0,1.8e+08,"Bronze","Bronze",14,"49666",1859,445,2440,0,8.2e+08,"Bronze I","Bronze II",15,FALSE,TRUE,0,8.2e+08
1683298800,1683468090,45040,0,5771,"45040",3822,767,3124,46910500,1.255e+09,"Gold I","Gold II",16,"47042",855,139,893,0,0,"Gold I","Gold",14,TRUE,FALSE,1301910500,0
1683406800,1683436975,13377,0,5772,"9420",2429,267,3403,51096500,1.305e+09,"Gold II","Gold I",56,"13377",11432,1551,8464,127081500,3.155e+09,"Gold III","Platinum I",69,FALSE,TRUE,0,3282081500
1683180000,1683482455,49266,0,5773,"49266",1266,502,3498,0,1.235e+09,"Bronze","Bronze I",18,"49769",53,10,251,0,0,"Unranked","Unranked",15,TRUE,FALSE,1.235e+09,0
1683388800,1683457209,8510,0,5774,"8510",16679,1378,14419,216489000,5.685e+09,"Platinum","Platinum I",77,"14821",3273,428,2587,38857000,9.45e+08,"Gold II","Gold II",87,TRUE,FALSE,5901489000,0
1683291600,1683453656,48372,0,5775,"48372",2814,678,1571,0,5e+08,"Bronze I","Bronze II",20,"49142",308,80,441,0,0,"Bronze I","Bronze",12,TRUE,FALSE,5e+08,0
1683226800,1683648055,49507,0,5776,"48180",1819,699,705,0,2.35e+08,"Bronze I","Bronze",15,"49507",2007,629,2134,0,8.6e+08,"Bronze I","Bronze II",13,FALSE,TRUE,0,8.6e+08
1683306000,1683653877,49782,0,5777,"49515",825,380,685,0,2.35e+08,"Bronze","Bronze",12,"49782",1556,267,1491,0,0,"Unranked","Bronze I",12,FALSE,TRUE,0,0
1683392400,1683574604,49430,0,5778,"10969",487,88,872,13104000,3.6e+08,"Silver","Bronze III",14,"49430",3066,625,1632,0,5.55e+08,"Bronze III","Silver I",17,FALSE,TRUE,0,5.55e+08
1683230400,1683397002,46692,0,5779,"44445",2924,511,3063,46000500,1.095e+09,"Gold III","Gold II",23,"46692",6466,931,3475,52188500,1.195e+09,"Gold II","Gold III",17,FALSE,TRUE,0,1247188500
1683259200,1683590649,36007,0,5780,"36007",1708,386,965,14469000,3.2e+08,"Unranked","Bronze II",14,"49642",839,197,843,0,0,"Bronze III","Bronze II",11,TRUE,FALSE,334469000,0
1683406800,1683438944,45797,0,5781,"28073",1441,149,2172,32623500,7.9e+08,"Platinum I","Platinum",22,"45797",8249,923,9109,136773000,3.41e+09,"Platinum I","Platinum II",32,FALSE,TRUE,0,3546773000
1683234000,1683376038,43785,0,5782,"20941",491,99,909,13650000,2.35e+08,"Gold II","Gold I",17,"43785",4609,1022,6446,96778500,2.6e+09,"Gold II","Gold III",26,FALSE,TRUE,0,2696778500
1683302400,1683447517,14820,0,5783,"355",6323,1103,2205,33124000,7.65e+08,"Silver I","Silver I",61,"14820",12300,2053,5707,85676500,2.25e+09,"Silver III","Gold I",51,FALSE,TRUE,0,2335676500
1683381600,1683394074,10174,0,5784,"10174",16789,1155,7647,114842000,2.92e+09,"Silver III","Gold II",100,"13665",1782,193,3762,56465500,1.53e+09,"Platinum I","Platinum",94,TRUE,FALSE,3034842000,0
1683223200,1683459370,40200,0,5785,"40200",5340,857,3998,60014500,1.5e+09,"Gold III","Platinum I",21,"48188",2787,535,1757,26390000,6.8e+08,"Gold III","Gold II",13,TRUE,FALSE,1560014500,0
1683388800,1683513719,39781,0,5786,"39781",4381,868,3556,53371500,1.39e+09,"Silver","Silver I",23,"43226",821,186,617,0,0,"Bronze III","Bronze II",15,TRUE,FALSE,1443371500,0
1683410400,1683637255,48087,0,5787,"46567",431,92,667,0,2.35e+08,"Bronze II","Bronze I",11,"48087",2063,616,1385,20793500,5e+08,"Bronze II","Bronze III",12,FALSE,TRUE,0,520793500
1683309600,1683583255,41227,0,5788,"41227",2474,582,1874,28119000,6.5e+08,"Silver III","Gold I",14,"49090",542,143,1067,16016000,0,"Silver III","Silver II",24,TRUE,FALSE,678119000,0
1683406800,1683705655,48718,0,5789,"48536",1449,390,1147,0,3.2e+08,"Silver III","Silver III",13,"48718",3075,411,6132,92092000,2.335e+09,"Gold","Gold I",17,FALSE,TRUE,0,2427092000
1683205200,1683399655,48684,0,5790,"48040",1337,229,865,12967500,2.35e+08,"Silver II","Silver II",12,"48684",3686,596,2306,0,8.6e+08,"Silver I","Silver III",15,FALSE,TRUE,0,8.6e+08
1683320400,1683396760,18560,0,5791,"18560",5713,1055,3580,53735500,1.36e+09,"Bronze II","Bronze III",49,"41123",343,74,605,9100000,0,"Bronze II","Bronze II",35,TRUE,FALSE,1413735500,0
1683403200,1683474710,41363,0,5792,"9686",20,10,726,0,2.35e+08,"Bronze","Bronze",50,"41363",6421,1429,4921,73892000,1.86e+09,"Bronze","Bronze I",64,FALSE,TRUE,0,1933892000
1683212400,1683563739,49646,0,5793,"49450",2132,585,916,0,3.2e+08,"Bronze","Bronze",14,"49646",2878,778,1477,0,5e+08,"Bronze I","Bronze II",11,FALSE,TRUE,0,5e+08
1683298800,1683576055,38987,0,5794,"38987",2590,531,3600,54054000,1.405e+09,"Bronze II","Bronze III",18,"40334",1159,331,752,11284000,0,"Bronze I","Bronze I",17,TRUE,FALSE,1459054000,0
1683396000,1683435824,20747,0,5795,"14365",3499,320,3528,52962000,1.355e+09,"Platinum III","Platinum II",87,"20747",17311,1175,13248,198926000,5.165e+09,"Platinum III","Diamond I",90,FALSE,TRUE,0,5363926000
1683201600,1683506810,49306,0,5796,"49010",1786,501,1215,0,4.15e+08,"Bronze","Bronze",25,"49306",3205,848,1987,0,7.35e+08,"Bronze","Bronze I",15,FALSE,TRUE,0,7.35e+08
1683291600,1683509104,40455,0,5797,"40455",2989,455,3329,50004500,1.195e+09,"Gold II","Gold III",13,"40518",719,120,1419,21294000,0,"Gold I","Gold",10,TRUE,FALSE,1245004500,0
1683201600,1683338585,42263,0,5798,"42263",3645,615,2205,33124000,7.65e+08,"Bronze III","Silver I",12,"49170",1005,148,1027,0,4.15e+08,"Silver I","Silver",12,TRUE,FALSE,798124000,0
1683385200,1683408622,22492,0,5799,"9517",269,48,3093,46455500,1.11e+09,"Platinum I","Platinum",83,"22492",13272,1309,15423,231595000,5.89e+09,"Platinum","Platinum I",83,FALSE,TRUE,0,6121595000
1683316800,1683580196,49777,0,5800,"47957",362,100,719,0,2.35e+08,"Bronze","Bronze",18,"49777",1915,565,973,0,0,"Unranked","Bronze I",14,FALSE,TRUE,0,0
1683396000,1683828055,49707,0,5801,"49698",925,294,474,0,1.8e+08,"Unranked","Unranked",11,"49707",1000,386,969,0,0,"Unranked","Bronze I",12,FALSE,TRUE,0,0
1683223200,1683601521,18090,0,5802,"18090",2362,375,2630,39494000,1e+09,"Silver III","Gold I",15,"48461",1750,311,865,0,0,"Silver II","Silver II",11,TRUE,FALSE,1039494000,0
1683331200,1683737462,40385,0,5803,"40385",2682,458,1222,0,4.15e+08,"Bronze II","Silver I",10,"44811",2339,392,1543,23159500,0,"Silver","Bronze III",12,TRUE,FALSE,4.15e+08,0
1683399600,1683454996,10739,0,5804,"10739",6890,711,6989,104923000,2.725e+09,"Silver I","Silver III",31,"13789",977,192,890,13377000,0,"Silver","Silver",45,TRUE,FALSE,2829923000,0
1683406800,1683633965,48743,0,5805,"30023",1033,141,671,10055500,1.8e+08,"Silver I","Silver",11,"48743",3115,420,2969,44590000,0,"Silver I","Silver II",14,FALSE,TRUE,0,44590000
1683396000,1683520179,46835,0,5806,"44376",1858,302,1100,16516500,3.2e+08,"Silver II","Silver I",33,"46835",6492,1057,3381,50778000,1.265e+09,"Silver II","Silver III",37,FALSE,TRUE,0,1315778000
1683266400,1683493256,47838,0,5807,"47760",643,152,681,10237500,2.35e+08,"Silver I","Silver",14,"47838",2637,468,3612,54236000,1.36e+09,"Silver II","Silver III",12,FALSE,TRUE,0,1414236000
1683169200,1683352112,19060,0,5808,"19060",2863,891,3678,55237000,1.405e+09,"Silver III","Gold I",18,"49771",227,50,272,0,0,"Unranked","Unranked",12,TRUE,FALSE,1460237000,0
1683403200,1683499016,41028,0,5809,"13525",1783,257,1608,24160500,5e+08,"Platinum I","Platinum",19,"41028",6932,837,6412,96278000,2.445e+09,"Platinum","Platinum I",15,FALSE,TRUE,0,2541278000
1683320400,1683568855,20211,0,5810,"8536",701,162,789,11830000,3.6e+08,"Silver","Bronze III",15,"20211",2725,513,3314,49777000,1.305e+09,"Silver I","Silver II",19,FALSE,TRUE,0,1354777000
1683381600,1683717664,47725,0,5811,"36421",981,164,2391,35899500,9.45e+08,"Gold","Silver III",13,"47725",2063,564,3994,59969000,1.405e+09,"Gold","Gold I",11,FALSE,TRUE,0,1464969000
1683997200,1684087517,15837,0,5813,"15837",9452,1523,6120,91910000,2.475e+09,"Silver I","Silver II",63,"39736",2198,530,1606,24115000,5.55e+08,"Silver I","Silver",47,TRUE,FALSE,2566910000,0
1684000800,1684060191,44758,0,5814,"41238",7200,1188,2860,42952000,1e+09,"Silver II","Silver II",92,"44758",17401,2035,18171,272818000,6.935e+09,"Silver I","Silver II",96,FALSE,TRUE,0,7207818000
1683990000,1684152056,9405,0,5815,"9370",1821,249,2300,34534500,8.9e+08,"Gold III","Gold II",29,"9405",7138,1194,9690,145509000,4.005e+09,"Platinum","Platinum I",32,FALSE,TRUE,0,4150509000
1684004400,1684058727,42505,0,5816,"15595",2447,557,2325,34898500,8.6e+08,"Silver II","Silver I",62,"42505",9949,1387,7199,108108000,2.835e+09,"Silver I","Silver II",64,FALSE,TRUE,0,2943108000
1684008000,1684044825,89,0,5817,"89",20939,1670,34560,518927500,1.371e+10,"Diamond III","Diamond IV",96,"9533",3525,354,5481,82309500,2.165e+09,"Diamond III","Diamond II",77,TRUE,FALSE,14228927500,0
1684000800,1684076018,15655,0,5818,"7986",7084,1004,1887,28346500,6.8e+08,"Bronze III","Bronze III",77,"15655",14836,1309,6635,99645000,2.73e+09,"Bronze","Bronze III",62,FALSE,TRUE,0,2829645000
1683806400,1683900880,41929,0,5819,"14760",1182,281,3022,45363500,1.295e+09,"Platinum I","Platinum",75,"41929",12824,1093,16735,251296500,6.39e+09,"Platinum II","Platinum III",57,FALSE,TRUE,0,6641296500
1683990000,1684019198,14052,0,5820,"14052",7069,980,4754,71389500,1.82e+09,"Bronze I","Bronze II",72,"41297",65,12,480,7189000,0,"Bronze II","Bronze I",56,TRUE,FALSE,1891389500,0
1683932400,1683970629,22887,0,5821,"22887",6764,912,5139,77168000,2.07e+09,"Gold III","Platinum I",41,"22968",263,116,1497,22477000,0,"Gold III","Gold II",43,TRUE,FALSE,2147168000,0
1683817200,1684082977,46978,0,5822,"40905",4621,1156,1868,0,6.4e+08,"Bronze II","Bronze I",44,"46978",7122,1840,2746,0,9.7e+08,"Bronze II","Bronze III",45,FALSE,TRUE,0,9.7e+08
1683903600,1684232317,10610,0,5823,"8509",12044,1195,7979,119801500,2.93e+09,"Platinum III","Platinum II",79,"10610",16048,1244,12383,185913000,4.925e+09,"Platinum II","Platinum III",78,FALSE,TRUE,0,5110913000
1683806400,1683831542,9412,0,5824,"9356",2221,310,3287,49367500,1.275e+09,"Gold II","Gold I",100,"9412",14239,1514,13731,206160500,5.135e+09,"Gold III","Platinum I",88,FALSE,TRUE,0,5341160500
1683903600,1684149733,48927,0,5825,"48927",2953,789,1976,0,8.5e+08,"Bronze","Bronze I",14,"49793",1413,406,769,0,0,"Unranked","Unranked",14,TRUE,FALSE,8.5e+08,0
1683828000,1684160325,48243,0,5826,"42959",1437,360,702,10556000,2.35e+08,"Bronze I","Bronze I",14,"48243",2491,509,2929,0,1.095e+09,"Silver I","Silver II",16,FALSE,TRUE,0,1.095e+09
1684011600,1684411221,8795,0,5827,"8795",4000,1353,2379,35717500,8.75e+08,"Bronze I","Bronze II",26,"47859",3518,780,1020,0,0,"Bronze I","Bronze",17,TRUE,FALSE,910717500,0
1684011600,1684107401,45058,0,5828,"45058",3625,532,1887,0,6.8e+08,"Bronze II","Bronze III",24,"48025",228,49,447,0,0,"Bronze II","Bronze I",14,TRUE,FALSE,6.8e+08,0
1683903600,1684137655,48989,0,5829,"31412",1161,307,1438,21612500,4.45e+08,"Gold","Silver III",14,"48989",3448,728,2147,32259500,8.5e+08,"Silver II","Silver III",16,FALSE,TRUE,0,882259500
1683831600,1684022567,47515,0,5830,"47515",3438,911,2715,40768000,9.15e+08,"Silver II","Silver III",22,"48515",707,194,1052,0,0,"Silver I","Silver",17,TRUE,FALSE,955768000,0
1683903600,1684056365,48058,0,5831,"19982",295,75,626,9418500,2.35e+08,"Gold","Gold",11,"48058",3217,564,3620,54372500,1.265e+09,"Gold II","Gold III",13,FALSE,TRUE,0,1319372500
1684000800,1684221794,43785,0,5832,"15256",5627,981,3088,46364500,1.085e+09,"Gold II","Gold I",29,"43785",8852,1678,4232,63563500,1.555e+09,"Gold III","Platinum I",22,FALSE,TRUE,0,1618563500
1683813600,1683944484,17055,0,5833,"17055",4314,929,2698,40495000,9.45e+08,"Bronze","Bronze I",23,"41123",659,140,547,8235500,0,"Bronze II","Bronze II",34,TRUE,FALSE,985495000,0
1683957600,1684209349,49398,0,5834,"17924",136,54,198,2957500,0,"Unranked","Unranked",13,"49398",1648,591,2148,0,8.6e+08,"Bronze I","Bronze II",14,FALSE,TRUE,0,8.6e+08
1683907200,1683990039,22932,0,5835,"20341",1438,228,1639,24615500,6.8e+08,"Platinum I","Platinum",19,"22932",7442,1176,9959,149513000,3.805e+09,"Platinum","Platinum I",25,FALSE,TRUE,0,3954513000
1683806400,1684025414,47835,0,5836,"40334",854,279,558,8372000,1.8e+08,"Bronze I","Bronze I",17,"47835",2745,560,1641,24661000,6.5e+08,"Bronze II","Bronze III",15,FALSE,TRUE,0,674661000
1683907200,1684248392,47226,0,5837,"47226",4889,1196,4084,61334000,1.57e+09,"Gold I","Gold II",28,"48622",3410,701,2921,43862000,1.125e+09,"Gold I","Gold",24,TRUE,FALSE,1631334000,0
1683997200,1684071812,13131,0,5838,"13131",11083,3182,9707,145736500,3.655e+09,"Silver I","Silver II",82,"20718",883,204,2458,36900500,9.45e+08,"Silver","Bronze III",96,TRUE,FALSE,3800736500,0
1683828000,1683900433,7074,0,5839,"7074",6640,1086,4213,63245000,1.565e+09,"Bronze III","Silver I",51,"47841",1138,243,1117,16789500,0,"Bronze III","Bronze II",40,TRUE,FALSE,1628245000,0
1683925200,1684216855,48206,0,5840,"47563",1223,343,705,0,2.35e+08,"Bronze I","Bronze",14,"48206",2726,686,2963,0,1e+09,"Bronze II","Bronze III",24,FALSE,TRUE,0,1e+09
1683997200,1684105811,3241,0,5841,"3241",20428,3121,22139,332423000,8.505e+09,"Diamond I","Diamond II",93,"21665",4612,323,11241,168805000,4.135e+09,"Diamond I","Diamond",91,TRUE,FALSE,8837423000,0
1683943200,1684172549,48572,0,5842,"48572",2599,650,2727,0,1.115e+09,"Silver I","Silver II",12,"49807",614,201,295,0,0,"Unranked","Unranked",14,TRUE,FALSE,1.115e+09,0
1683990000,1684071262,8706,0,5843,"8706",24916,1439,22121,332150000,8.745e+09,"Diamond III","Diamond IV",90,"16312",8316,589,9516,142870000,3.53e+09,"Diamond III","Diamond II",90,TRUE,FALSE,9077150000,0
1683817200,1683905805,41419,0,5844,"36134",3825,303,7166,107607500,2.68e+09,"Diamond","Platinum III",80,"41419",18782,1826,19888,298616500,7.755e+09,"Diamond I","Diamond II",77,FALSE,TRUE,0,8053616500
1683907200,1683965778,17587,0,5845,"17587",7160,992,7631,114569000,2.945e+09,"Gold","Gold I",44,"20501",456,102,1018,15288000,0,"Gold","Silver III",31,TRUE,FALSE,3059569000,0
1683824400,1683950434,47710,0,5846,"36660",2163,700,1968,29529500,6.8e+08,"Gold III","Gold III",36,"47710",7415,892,7281,109336500,2.835e+09,"Gold II","Gold III",33,FALSE,TRUE,0,2944336500
1683910800,1684063185,43752,0,5847,"43752",2708,537,2102,31577000,7.35e+08,"Bronze I","Bronze II",18,"49393",177,40,417,0,0,"Bronze II","Bronze I",14,TRUE,FALSE,766577000,0
1683806400,1683891630,37803,0,5848,"37803",7523,832,5322,79898000,1.945e+09,"Platinum II","Platinum III",13,"38634",2119,222,1649,24752000,5.95e+08,"Platinum I","Platinum",20,TRUE,FALSE,2024898000,0
1683990000,1684029505,21526,0,5849,"9517",34,9,3283,49276500,1.305e+09,"Platinum","Gold III",83,"21526",15035,1652,17456,262080000,6.615e+09,"Platinum I","Platinum II",100,FALSE,TRUE,0,6877080000
1683928800,1683955518,9357,0,5850,"7282",2498,240,4323,64928500,1.58e+09,"Platinum II","Platinum I",59,"9357",12701,1374,10115,151879000,4.005e+09,"Platinum III","Platinum III",60,FALSE,TRUE,0,4156879000
1683813600,1683893730,28349,0,5851,"7115",1430,197,2007,30121000,7.65e+08,"Platinum III","Platinum II",36,"28349",9437,847,10260,154063000,3.885e+09,"Platinum III","Platinum III",42,FALSE,TRUE,0,4039063000
