"ID","company_type","rating","name","director","employees_hired","employees_capacity","daily_income","daily_customers","weekly_income","weekly_customers","days_old","type"
"88992","8","0","Million Dollar Candles!","2761460","0","10","0","0","0","0","1310","Candle Shop"
"89001","8","0","Too Hot To Candle","2366380","0","10","0","0","0","0","1310","Candle Shop"
"89105","8","0","SAS - Candle shop","2555217","2","9","0","0","0","0","1303","Candle Shop"
"89547","8","0","Guardian308s Candle Shop","2611903","0","4","0","0","0","0","1276","Candle Shop"
"89579","8","0","Coockroasteds Candle Shop","2643513","4","9","0","0","0","0","1274","Candle Shop"
"90424","8","0","LargeGamers Candle Shop","2662183","0","4","0","0","0","0","1214","Candle Shop"
"90465","8","0","2scents","2048356","0","4","0","0","0","0","1211","Candle Shop"
"90467","8","0","Sweet Scented Stuff","2624490","0","6","0","0","0","0","1211","Candle Shop"
"91227","8","0","Compown Corp. HIRING","2670990","0","9","0","0","0","0","1163","Candle Shop"
"91545","8","0","White Star Line","2664343","1","10","0","0","0","0","1136","Candle Shop"
"91915","8","0","Wax on Wax Off","1940411","1","4","0","0","0","0","1101","Candle Shop"
"91918","8","0","Prawnhubs Candle Shop","2311919","0","4","0","0","0","0","1100","Candle Shop"
"92182","8","0","Joe Corporation","2697327","2","5","0","0","0","0","1078","Candle Shop"
"92351","8","0","The Masters","2629344","1","10","0","0","0","0","1066","Candle Shop"
"92551","8","0","Tabletop Candles","2558865","0","4","0","0","0","0","1049","Candle Shop"
"92639","8","0","CandlesinBundles (hiring)","2700548","0","9","0","0","0","0","1042","Candle Shop"
"92844","8","0","200s Candle Shop","2414527","0","4","0","0","0","0","1025","Candle Shop"
"92876","8","0","jungle_jarheads Candle Shop","1453648","0","4","0","0","0","0","1022","Candle Shop"
"92935","8","0","S.C.E.N.T","2661748","2","7","0","0","0","0","1019","Candle Shop"
"93127","8","0","96Candles","2049890","0","10","0","0","0","0","1002","Candle Shop"
"93169","8","0","Everlasting Flame Hiring","2668067","0","8","0","0","0","0","999","Candle Shop"
"93249","8","0","PlKEs Candle Shop","1844725","0","4","0","0","0","0","993","Candle Shop"
"93303","8","0","SitiAisyahs Candle Shop","2587845","2","4","0","0","0","0","989","Candle Shop"
"93376","8","0","Kate&#039;s Kandles","2132452","1","9","0","0","0","0","981","Candle Shop"
"93400","8","0","Afreets Candle Shop","2732113","0","4","0","0","0","0","979","Candle Shop"
"93406","8","0","NothingWithFlames","2770997","1","10","0","0","0","0","979","Candle Shop"
"93479","8","0","KayinMas Candle Shop","1590268","4","4","0","0","0","0","971","Candle Shop"
"93494","8","0","ifivifis Candle Shop","2200314","0","4","0","0","0","0","969","Candle Shop"
"93578","8","0","macapurs Candle Shop","1503200","0","4","0","0","0","0","963","Candle Shop"
"93589","8","0","Duckeys Candle Shop","605764","0","4","0","0","0","0","962","Candle Shop"
"93592","8","0","LookedPianos Candle Shop","1605612","0","4","0","0","0","0","962","Candle Shop"
"93621","8","0","VioletaMs Candle Shop","1435333","2","4","0","0","0","0","959","Candle Shop"
"93798","8","0","The Candley store","2646756","0","7","0","0","0","0","946","Candle Shop"
"93807","8","0","CheekyBOSSMrTs Candle Shop","2091241","0","4","0","0","0","0","945","Candle Shop"
"93826","8","0","Supreme Candle Shop","2647318","0","9","0","0","0","0","943","Candle Shop"
"93869","8","0","Underworld Flames- HIRING","2225827","1","10","0","0","0","0","939","Candle Shop"
"93939","8","0","TurntPrndLs Candle Shop","2678116","0","4","0","0","0","0","934","Candle Shop"
"94087","8","0","Cancel107s Candle Shop","2175512","0","4","0","0","0","0","923","Candle Shop"
"94176","8","0","Sweet Candles","2745362","3","9","0","0","0","0","916","Candle Shop"
"94236","8","0","Yardons Candle Shop","513209","5","10","0","0","0","0","912","Candle Shop"
"94409","8","0","Toko Malam","2712205","2","5","0","0","0","0","898","Candle Shop"
"94429","8","0","Amish candles","2738696","0","7","0","0","0","0","896","Candle Shop"
"94470","8","0","Duke-Of-Torns Candle Shop","1647474","0","4","0","0","0","0","893","Candle Shop"
"94504","8","0","MagicalParadoxs Candle Shop","2588795","0","4","0","0","0","0","891","Candle Shop"
"94657","8","0","Megah Holdings Sdn Bhd","587107","0","4","0","0","0","0","877","Candle Shop"
"94786","8","0","Charlie2606s Candle Shop","2494711","3","8","0","0","0","0","866","Candle Shop"
"94879","8","0","Dragon Age Candles","2557179","4","9","0","0","0","0","859","Candle Shop"
"94929","8","0","Candle on the mantle","2765344","2","4","0","0","0","0","855","Candle Shop"
"95122","8","0","Le fish the candle store","2248295","1","9","0","0","0","0","842","Candle Shop"
"95325","8","0","Sparkling Wickz","2752625","6","9","0","0","0","0","824","Candle Shop"
"95486","8","0","Welcome (hiring)","2039563","0","4","0","0","0","0","811","Candle Shop"
"95629","8","0","CugeHocks Candle Shop","2215868","6","10","0","0","0","0","799","Candle Shop"
"95863","8","0","Naakos Candle Shop","482424","0","4","0","0","0","0","781","Candle Shop"
"95951","8","0","Erotic Candle Shop","2452532","0","4","0","0","0","0","774","Candle Shop"
"95992","8","0","Pump That Wax","2341576","0","5","0","0","0","0","770","Candle Shop"
"96000","8","0","M_Ps Candle Shop","1375791","0","4","0","0","0","0","769","Candle Shop"
"96002","8","0","UNWOKE____ SWEETCOMPANY","2793788","2","9","0","0","0","0","769","Candle Shop"
"96088","8","0","CandlesOnJah","2176266","1","4","0","0","0","0","761","Candle Shop"
"96107","8","0","Tea Candle Shop","2798644","1","7","0","0","0","0","759","Candle Shop"
"96127","8","0","Rexs Candle Shop","2764405","0","4","0","0","0","0","757","Candle Shop"
"96358","8","0","max seller shop","2783238","0","5","0","0","0","0","738","Candle Shop"
"96482","8","0","HILDADDY IS BACK","2050558","0","4","0","0","0","0","728","Candle Shop"
"96495","8","0","Double Scent Candles","2674348","0","4","0","0","0","0","727","Candle Shop"
"96508","8","0","THE-UNDERTAKER-s Candle Shop","2801919","1","6","0","0","0","0","726","Candle Shop"
"96972","8","0","Whacks","1039230","0","4","0","0","0","0","691","Candle Shop"
"97005","8","0","Kingslayer8's Candle Shop","2302887","0","4","0","0","0","0","688","Candle Shop"
"97063","8","0","kolahgilo's Candle Shop","2620069","0","4","0","0","0","0","682","Candle Shop"
"97083","8","0","Hell&#039;s Burning Fury","2724634","1","9","0","0","0","0","680","Candle Shop"
"97349","8","0","TROJANS SCENT (hiring)","2890569","0","10","0","0","0","0","659","Candle Shop"
"97366","8","0","CANDLES CANDLES","2054689","0","4","0","0","0","0","657","Candle Shop"
"97474","8","0","CharlieM's Candle Shop","2811482","0","4","0","0","0","0","648","Candle Shop"
"97480","8","0","XTC&#039;s Candle Shop","2593056","3","9","0","0","0","0","648","Candle Shop"
"97515","8","0","Tokkelosie's Candle Shop","2659778","0","4","0","0","0","0","645","Candle Shop"
"97590","8","0","Chandlier bozos","2823530","0","5","0","0","0","0","640","Candle Shop"
"97688","8","0","Kmkyle644's Candle Shop","2807133","1","6","0","0","0","0","632","Candle Shop"
"97792","8","0","Deadlocks's Candle Shop","2558212","0","9","0","0","0","0","623","Candle Shop"
"97912","8","0","cristiannstn's Candle Shop","2799919","0","4","0","0","0","0","613","Candle Shop"
"97913","8","0","vitadeboier's Candle Shop","2807809","0","4","0","0","0","0","613","Candle Shop"
"97916","8","0","tomita100's Candle Shop","2802916","0","4","0","0","0","0","612","Candle Shop"
"97945","8","0","One of many - [hiring!!]","2852974","1","4","0","0","0","0","610","Candle Shop"
"97983","8","0","Taintedblakk's Candle Shop","2218075","0","4","0","0","0","0","608","Candle Shop"
"98003","8","0","BoulderSting's Candle Shop","285011","0","4","0","0","0","0","606","Candle Shop"
"98022","8","0","Android-18's Candle Shop","2604777","0","4","0","0","0","0","605","Candle Shop"
"98151","8","0","Kate&#039;s Candle Shop","2847584","1","9","0","0","0","0","595","Candle Shop"
"98328","8","0","Candle Shop!","2735178","1","9","0","0","0","0","580","Candle Shop"
"98496","8","0","Candlerotica","2203837","1","6","0","0","0","0","569","Candle Shop"
"98538","8","0","You take no candle!","2865010","0","9","0","0","0","0","567","Candle Shop"
"98883","8","0","SinisterMcFett's Candle Shop","2195796","0","9","0","0","0","0","543","Candle Shop"
"99058","8","0","Grizzlah's Candle Shop","1429672","0","4","0","0","0","0","532","Candle Shop"
"99089","8","0","Tristen9732's Candle Shop","2814077","0","4","0","0","0","0","529","Candle Shop"
"99166","8","0","Torn&#039;s Candle Shop","2589165","2","9","0","0","0","0","523","Candle Shop"
"99401","8","0","Lit Killa&#039;s","2884827","0","4","0","0","0","0","502","Candle Shop"
"99404","8","0","Aquarese's Candle Shop","2247022","0","4","0","0","0","0","502","Candle Shop"
"99444","8","0","Bullfrog candles (hiring)","2889859","0","9","0","0","0","0","498","Candle Shop"
"99507","8","0","vankinstien candles","2883930","1","7","0","0","0","0","493","Candle Shop"
"99523","8","0","Honey candles","2550193","0","4","0","0","0","0","491","Candle Shop"
"99632","8","0","Hunterbros1's Candle Shop","2267878","0","4","0","0","0","0","483","Candle Shop"
"99689","8","0","Glorious Flame","2868190","0","9","0","0","0","0","479","Candle Shop"
"99720","8","0","{Hiring} Paarl&#039;s Candle","2829372","1","6","0","0","0","0","476","Candle Shop"
"99777","8","0","Light the World (hiring)","2766552","2","9","0","0","0","0","470","Candle Shop"
"99793","8","0","Hiring 30k+trains","2336866","1","9","0","0","0","0","470","Candle Shop"
"99823","8","0","Bright Night - HIRING","2833920","0","10","0","0","0","0","468","Candle Shop"
"99831","8","0","FREE PALESTINE","2081928","0","4","0","0","0","0","467","Candle Shop"
"99886","8","0","In The Wick of Time","2178664","2","10","0","0","0","0","463","Candle Shop"
"99926","8","0","Bees Wax Candles *HIRING*","2901139","2","9","0","0","0","0","460","Candle Shop"
"99947","8","0","Wayne1987's Candle Shop","2326759","0","4","0","0","0","0","457","Candle Shop"
"99994","8","0","Arcane&#039;s Candle Shop","2890183","3","4","0","0","0","0","453","Candle Shop"
"100141","8","0","Stickier Fingers","2825404","0","9","0","0","0","0","442","Candle Shop"
"100214","8","0","Eueika's Candle Shop","2421099","0","4","0","0","0","0","437","Candle Shop"
"100260","8","0","Blow Me Out!","2799703","0","10","0","0","0","0","434","Candle Shop"
"100399","8","0","Zhao_Yun's Candle Shop","384265","0","4","0","0","0","0","426","Candle Shop"
"100488","8","0","wex on balz // HIRING","2851553","0","9","0","0","0","0","419","Candle Shop"
"100557","8","0","SirEdoge's Candle Shop","2692858","0","4","0","0","0","0","415","Candle Shop"
"100633","8","0","Dungeon12's Candle Shop","2150192","0","4","0","0","0","0","411","Candle Shop"
"100704","8","0","Edison","2931031","1","9","0","0","0","0","406","Candle Shop"
"100730","8","0","One And Only Candle Light","2964858","2","9","0","0","0","0","405","Candle Shop"
"100763","8","0","Super floral candle shop","2938498","5","6","0","0","0","0","403","Candle Shop"
"100801","8","0","Crossfire","2934449","0","4","0","0","0","0","400","Candle Shop"
"100868","8","0","WE LAUNDER MONEY HERE","786096","2","9","0","0","0","0","397","Candle Shop"
"100878","8","0","Gateway0021's Candle Shop","2962834","0","4","0","0","0","0","396","Candle Shop"
"100967","8","0","[Hiring] Wicked Scents","2118684","0","9","0","0","0","0","390","Candle Shop"
"101082","8","0","June_june's Candle Shop","1651528","3","9","0","0","0","0","384","Candle Shop"
"101087","8","0","DAAI&#039;S Candle Shop","2500446","0","9","0","0","0","0","384","Candle Shop"
"101126","8","0","Hermoine's Candle Shop","1300884","0","4","0","0","0","0","381","Candle Shop"
"101459","8","0","MeanNike's Candle Shop","2058042","0","4","0","0","0","0","361","Candle Shop"
"101481","8","0","Big-ups-roadman's Candle Shop","2453324","0","4","0","0","0","0","360","Candle Shop"
"101514","8","0","IIl's Candle Shop","2664473","0","4","0","0","0","0","358","Candle Shop"
"101517","8","0","Whimsical Wicks","2923868","0","4","0","0","0","0","358","Candle Shop"
"101557","8","0","ErotyCandle Shop","3028716","0","4","0","0","0","0","356","Candle Shop"
"101654","8","0","Ilovetomatoes3's Candle Shop","2979685","0","4","0","0","0","0","351","Candle Shop"
"101746","8","0","Alcohol Scented Candles","3026949","6","9","0","0","0","0","346","Candle Shop"
"101916","8","0","Big n Small Candle Store","3126701","5","9","0","0","0","0","336","Candle Shop"
"101943","8","0","Scanlonboi1's Candle Shop","2168497","1","9","0","0","0","0","334","Candle Shop"
"102039","8","0","Wildyoung's Candle Shop","2817012","2","9","0","0","0","0","330","Candle Shop"
"102073","8","0","Careless candles","2579876","0","10","0","0","0","0","329","Candle Shop"
"102092","8","0","Cannon77554's Candle Shop","2220672","0","4","0","0","0","0","328","Candle Shop"
"102414","8","0","Mitchell's Candle Shop","1669904","0","4","0","0","0","0","313","Candle Shop"
"102631","8","0","Wolf3569's Candle Shop","2218559","0","4","0","0","0","0","302","Candle Shop"
"102663","8","0","XOXO Candle Shop","3066672","3","4","0","0","0","0","301","Candle Shop"
"102755","8","0","Thickthorn's Candle Shop","3019990","0","4","0","0","0","0","297","Candle Shop"
"102777","8","0","Candle shop [hiring rn]","3000411","3","5","0","0","0","0","296","Candle Shop"
"102791","8","0","knox28's Candle Shop","2557585","2","5","0","0","0","0","295","Candle Shop"
"102896","8","0","dylan99's Candle Shop","3087731","0","4","0","0","0","0","290","Candle Shop"
"102911","8","0","Bright Spark","1794499","0","4","0","0","0","0","289","Candle Shop"
"102940","8","0","MasterCatKj's Candle Shop","3116982","1","7","0","0","0","0","287","Candle Shop"
"103055","8","0","PKT_Velas","3103677","3","4","0","0","0","0","281","Candle Shop"
"103104","8","0","AnhTa03's Candle Shop","2794803","3","4","0","0","0","0","279","Candle Shop"
"103145","8","0","The Goddamn Candle Shop","2785992","0","4","0","0","0","0","277","Candle Shop"
"103260","8","0","LaPanzaDeGragas's Candle Shop","3121066","0","4","0","0","0","0","272","Candle Shop"
"103277","8","0","Trap House Fire Sticks","2982767","0","10","0","0","0","0","271","Candle Shop"
"103311","8","0","Williamthe24's Candle Shop","3085682","0","4","0","0","0","0","270","Candle Shop"
"103348","8","0","Must-have Musks","2512747","3","10","0","0","0","0","268","Candle Shop"
"103355","8","0","Duncan&#039;s creative works","2818316","0","5","0","0","0","0","268","Candle Shop"
"103356","8","0","Rituals","3146132","1","9","0","0","0","0","267","Candle Shop"
"103445","8","0","Dothraki Candle Shop","1430713","0","4","0","0","0","0","263","Candle Shop"
"103493","8","0","Bunsen&#039;s Burners","3044748","0","5","0","0","0","0","260","Candle Shop"
"103624","8","0","Antoniette's Candle Shop","3149547","1","4","0","0","0","0","254","Candle Shop"
"103697","8","0","Old Tymer Candle Company","2992405","0","5","0","0","0","0","250","Candle Shop"
"103775","8","0","Arccad's Candle Shop","3043643","1","4","0","0","0","0","246","Candle Shop"
"103796","8","0","Ram1014it's Candle Shop","2767572","0","4","0","0","0","0","245","Candle Shop"
"103900","8","0","Death Warrant candles","2317739","1","10","0","0","0","0","237","Candle Shop"
"103930","8","0","Blades candles","3137513","0","4","0","0","0","0","235","Candle Shop"
"104029","8","0","AnimeFlowers","3143179","1","9","0","0","0","0","228","Candle Shop"
"104041","8","0","GalacticosMac's Candle Shop","2070273","0","4","0","0","0","0","227","Candle Shop"
"104068","8","0","The_King_Ace's Candle Shop","3120022","0","4","0","0","0","0","226","Candle Shop"
